timestamp,meter,energy_kwh
2020-03-18 06:00:00,HM-JW-01,60.0
2020-03-18 06:00:00,HM-JA-01,140.0
2020-03-18 06:00:00,HM-RW-01,215.0
2020-03-18 06:00:00,HM-RC-01,550.0
2020-03-18 06:00:00,HM-HW-01,80.0
2020-03-18 06:00:00,HM-GH-01,190.0
2020-03-18 06:30:00,HM-TG-01,250.0
2020-03-18 06:30:00,HM-RC-01,950.0
2020-03-18 06:30:00,HM-HD-01,63.5
2020-03-18 06:30:00,HM-CU-01,220.0
2020-03-18 06:30:00,HM-RW-01,207.0
2020-03-18 06:30:00,HM-ST-01,280.0
2020-03-18 06:30:00,HM-TG-02,9.8
2020-03-18 06:30:00,HM-SC-01,60.0
2020-03-18 06:30:00,HM-GH-01,430.0
2020-03-18 06:30:00,HM-JW-01,160.0
2020-03-18 06:30:00,HM-JA-01,200.0
2020-03-18 06:30:00,HM-TG-03,6.7
2020-03-18 06:30:00,HM-SU-01,93.0
2020-03-18 06:30:00,HM-TI-01,400.0
2020-03-18 06:30:00,HM-HW-01,140.0
2020-03-18 07:00:00,HM-GH-01,430.0
2020-03-18 07:00:00,HM-RC-01,660.0
2020-03-18 07:00:00,HM-CU-01,174.0
2020-03-18 07:00:00,HM-HD-01,33.6
2020-03-18 07:00:00,HM-TG-01,270.0
2020-03-18 07:00:00,HM-TI-01,420.0
2020-03-18 07:00:00,HM-RW-01,208.0
2020-03-18 07:00:00,HM-JA-01,190.0
2020-03-18 07:00:00,HM-ST-01,290.0
2020-03-18 07:00:00,HM-TG-03,7.4
2020-03-18 07:00:00,HM-HW-01,130.0
2020-03-18 07:00:00,HM-SC-01,130.0
2020-03-18 07:00:00,HM-SU-01,77.0
2020-03-18 07:00:00,HM-JW-01,90.0
2020-03-18 07:00:00,HM-TG-02,10.1
2020-03-18 07:30:00,HM-ST-01,280.0
2020-03-18 07:30:00,HM-SC-01,70.0
2020-03-18 07:30:00,HM-RC-01,650.0
2020-03-18 07:30:00,HM-HW-01,110.0
2020-03-18 07:30:00,HM-JA-01,170.0
2020-03-18 07:30:00,HM-TI-01,500.0
2020-03-18 07:30:00,HM-TG-01,270.0
2020-03-18 07:30:00,HM-TG-03,7.9
2020-03-18 07:30:00,HM-TG-02,10.8
2020-03-18 07:30:00,HM-CU-01,210.0
2020-03-18 07:30:00,HM-RW-01,239.0
2020-03-18 07:30:00,HM-SU-01,81.0
2020-03-18 07:30:00,HM-GH-01,560.0
2020-03-18 07:30:00,HM-JW-01,320.0
2020-03-18 07:30:00,HM-HD-01,40.7
2020-03-18 08:00:00,HM-CU-01,205.0
2020-03-18 08:00:00,HM-TG-03,7.1
2020-03-18 08:00:00,HM-TI-01,410.0
2020-03-18 08:00:00,HM-SU-01,76.0
2020-03-18 08:00:00,HM-HW-01,140.0
2020-03-18 08:00:00,HM-JA-01,260.0
2020-03-18 08:00:00,HM-GH-01,500.0
2020-03-18 08:00:00,HM-JW-01,530.0
2020-03-18 08:00:00,HM-ST-01,280.0
2020-03-18 08:00:00,HM-RW-01,252.0
2020-03-18 08:00:00,HM-HD-01,69.9
2020-03-18 08:00:00,HM-TG-02,9.3
2020-03-18 08:00:00,HM-TG-01,300.0
2020-03-18 08:00:00,HM-SC-01,110.0
2020-03-18 08:00:00,HM-RC-01,610.0
2020-03-18 08:30:00,HM-TG-01,340.0
2020-03-18 08:30:00,HM-SC-01,80.0
2020-03-18 08:30:00,HM-JW-01,520.0
2020-03-18 08:30:00,HM-ST-01,350.0
2020-03-18 08:30:00,HM-JA-01,240.0
2020-03-18 08:30:00,HM-RC-01,920.0
2020-03-18 08:30:00,HM-CU-01,198.0
2020-03-18 08:30:00,HM-HW-01,140.0
2020-03-18 08:30:00,HM-TG-02,10.7
2020-03-18 08:30:00,HM-SU-01,76.0
2020-03-18 08:30:00,HM-GH-01,450.0
2020-03-18 08:30:00,HM-HD-01,35.7
2020-03-18 08:30:00,HM-TI-01,560.0
2020-03-18 08:30:00,HM-RW-01,239.0
2020-03-18 08:30:00,HM-TG-03,7.1
2020-03-18 09:00:00,HM-SU-01,73.0
2020-03-18 09:00:00,HM-TG-03,6.8
2020-03-18 09:00:00,HM-TI-01,480.0
2020-03-18 09:00:00,HM-GH-01,470.0
2020-03-18 09:00:00,HM-SC-01,90.0
2020-03-18 09:00:00,HM-TG-02,9.9
2020-03-18 09:00:00,HM-RC-01,860.0
2020-03-18 09:00:00,HM-JW-01,480.0
2020-03-18 09:00:00,HM-JA-01,280.0
2020-03-18 09:00:00,HM-HW-01,140.0
2020-03-18 09:00:00,HM-TG-01,330.0
2020-03-18 09:00:00,HM-RW-01,272.0
2020-03-18 09:00:00,HM-ST-01,330.0
2020-03-18 09:00:00,HM-CU-01,234.0
2020-03-18 09:00:00,HM-HD-01,34.3
2020-03-18 09:30:00,HM-TI-01,510.0
2020-03-18 09:30:00,HM-SC-01,70.0
2020-03-18 09:30:00,HM-CU-01,194.0
2020-03-18 09:30:00,HM-RW-01,263.0
2020-03-18 09:30:00,HM-JW-01,370.0
2020-03-18 09:30:00,HM-SU-01,70.0
2020-03-18 09:30:00,HM-HW-01,140.0
2020-03-18 09:30:00,HM-RC-01,870.0
2020-03-18 09:30:00,HM-HD-01,68.0
2020-03-18 09:30:00,HM-GH-01,410.0
2020-03-18 09:30:00,HM-TG-03,6.8
2020-03-18 09:30:00,HM-JA-01,230.0
2020-03-18 09:30:00,HM-TG-01,340.0
2020-03-18 09:30:00,HM-ST-01,340.0
2020-03-18 09:30:00,HM-TG-02,10.1
2020-03-18 10:00:00,HM-RW-01,253.0
2020-03-18 10:00:00,HM-TG-02,11.2
2020-03-18 10:00:00,HM-HW-01,150.0
2020-03-18 10:00:00,HM-JW-01,430.0
2020-03-18 10:00:00,HM-TG-01,370.0
2020-03-18 10:00:00,HM-CU-01,201.0
2020-03-18 10:00:00,HM-TI-01,530.0
2020-03-18 10:00:00,HM-GH-01,450.0
2020-03-18 10:00:00,HM-SU-01,97.0
2020-03-18 10:00:00,HM-HD-01,34.6
2020-03-18 10:00:00,HM-JA-01,260.0
2020-03-18 10:00:00,HM-SC-01,70.0
2020-03-18 10:00:00,HM-RC-01,860.0
2020-03-18 10:00:00,HM-TG-03,7.6
2020-03-18 10:00:00,HM-ST-01,320.0
2020-03-18 10:30:00,HM-RC-01,790.0
2020-03-18 10:30:00,HM-GH-01,410.0
2020-03-18 10:30:00,HM-TI-01,450.0
2020-03-18 10:30:00,HM-JA-01,220.0
2020-03-18 10:30:00,HM-ST-01,210.0
2020-03-18 10:30:00,HM-JW-01,360.0
2020-03-18 10:30:00,HM-HW-01,110.0
2020-03-18 10:30:00,HM-TG-01,290.0
2020-03-18 10:30:00,HM-RW-01,232.0
2020-03-18 10:30:00,HM-SC-01,100.0
2020-03-18 10:30:00,HM-HD-01,37.8
2020-03-18 10:30:00,HM-TG-02,10.4
2020-03-18 10:30:00,HM-SU-01,77.0
2020-03-18 10:30:00,HM-TG-03,7.1
2020-03-18 10:30:00,HM-CU-01,180.0
2020-03-18 11:00:00,HM-RC-01,820.0
2020-03-18 11:00:00,HM-SC-01,40.0
2020-03-18 11:00:00,HM-JW-01,400.0
2020-03-18 11:00:00,HM-TI-01,470.0
2020-03-18 11:00:00,HM-HD-01,78.6
2020-03-18 11:00:00,HM-CU-01,185.0
2020-03-18 11:00:00,HM-TG-03,6.7
2020-03-18 11:00:00,HM-HW-01,110.0
2020-03-18 11:00:00,HM-TG-02,10.4
2020-03-18 11:00:00,HM-TG-01,290.0
2020-03-18 11:00:00,HM-SU-01,54.0
2020-03-18 11:00:00,HM-GH-01,400.0
2020-03-18 11:00:00,HM-RW-01,254.0
2020-03-18 11:00:00,HM-JA-01,240.0
2020-03-18 11:00:00,HM-ST-01,170.0
2020-03-18 11:30:00,HM-CU-01,176.0
2020-03-18 11:30:00,HM-GH-01,410.0
2020-03-18 11:30:00,HM-SU-01,82.0
2020-03-18 11:30:00,HM-HW-01,160.0
2020-03-18 11:30:00,HM-TG-03,4.9
2020-03-18 11:30:00,HM-JW-01,360.0
2020-03-18 11:30:00,HM-TG-02,9.8
2020-03-18 11:30:00,HM-SC-01,120.0
2020-03-18 11:30:00,HM-HD-01,40.3
2020-03-18 11:30:00,HM-RW-01,270.0
2020-03-18 11:30:00,HM-RC-01,790.0
2020-03-18 11:30:00,HM-TG-01,330.0
2020-03-18 11:30:00,HM-ST-01,170.0
2020-03-18 11:30:00,HM-TI-01,530.0
2020-03-18 11:30:00,HM-JA-01,210.0
2020-03-18 12:00:00,HM-CU-01,183.0
2020-03-18 12:00:00,HM-JW-01,410.0
2020-03-18 12:00:00,HM-TG-03,5.0
2020-03-18 12:00:00,HM-JA-01,250.0
2020-03-18 12:00:00,HM-HW-01,110.0
2020-03-18 12:00:00,HM-TG-02,9.2
2020-03-18 12:00:00,HM-RW-01,230.0
2020-03-18 12:00:00,HM-SU-01,79.0
2020-03-18 12:00:00,HM-ST-01,150.0
2020-03-18 12:00:00,HM-GH-01,370.0
2020-03-18 12:00:00,HM-HD-01,38.6
2020-03-18 12:00:00,HM-TG-01,300.0
2020-03-18 12:00:00,HM-SC-01,40.0
2020-03-18 12:00:00,HM-TI-01,390.0
2020-03-18 12:00:00,HM-RC-01,690.0
2020-03-18 12:30:00,HM-SU-01,78.0
2020-03-18 12:30:00,HM-TG-02,10.0
2020-03-18 12:30:00,HM-HW-01,120.0
2020-03-18 12:30:00,HM-HD-01,38.5
2020-03-18 12:30:00,HM-JA-01,190.0
2020-03-18 12:30:00,HM-CU-01,184.0
2020-03-18 12:30:00,HM-JW-01,300.0
2020-03-18 12:30:00,HM-RC-01,760.0
2020-03-18 12:30:00,HM-ST-01,150.0
2020-03-18 12:30:00,HM-TG-03,5.3
2020-03-18 12:30:00,HM-TG-01,320.0
2020-03-18 12:30:00,HM-GH-01,340.0
2020-03-18 12:30:00,HM-TI-01,500.0
2020-03-18 12:30:00,HM-RW-01,250.0
2020-03-18 12:30:00,HM-SC-01,90.0
2020-03-18 13:00:00,HM-ST-01,140.0
2020-03-18 13:00:00,HM-CU-01,176.0
2020-03-18 13:00:00,HM-TG-01,290.0
2020-03-18 13:00:00,HM-JW-01,400.0
2020-03-18 13:00:00,HM-TI-01,410.0
2020-03-18 13:00:00,HM-TG-02,8.8
2020-03-18 13:00:00,HM-HD-01,75.9
2020-03-18 13:00:00,HM-RW-01,217.0
2020-03-18 13:00:00,HM-JA-01,250.0
2020-03-18 13:00:00,HM-HW-01,110.0
2020-03-18 13:00:00,HM-SU-01,78.0
2020-03-18 13:00:00,HM-GH-01,320.0
2020-03-18 13:00:00,HM-TG-03,4.2
2020-03-18 13:00:00,HM-RC-01,650.0
2020-03-18 13:00:00,HM-SC-01,80.0
2020-03-18 13:30:00,HM-JA-01,260.0
2020-03-18 13:30:00,HM-HW-01,110.0
2020-03-18 13:30:00,HM-JW-01,410.0
2020-03-18 13:30:00,HM-TG-03,5.3
2020-03-18 13:30:00,HM-TI-01,540.0
2020-03-18 13:30:00,HM-RC-01,760.0
2020-03-18 13:30:00,HM-ST-01,160.0
2020-03-18 13:30:00,HM-GH-01,450.0
2020-03-18 13:30:00,HM-SU-01,78.0
2020-03-18 13:30:00,HM-SC-01,60.0
2020-03-18 13:30:00,HM-HD-01,39.1
2020-03-18 13:30:00,HM-RW-01,250.0
2020-03-18 13:30:00,HM-CU-01,177.0
2020-03-18 13:30:00,HM-TG-01,320.0
2020-03-18 13:30:00,HM-TG-02,9.9
2020-03-18 14:00:00,HM-TG-02,9.5
2020-03-18 14:00:00,HM-HD-01,37.0
2020-03-18 14:00:00,HM-TG-01,330.0
2020-03-18 14:00:00,HM-RC-01,820.0
2020-03-18 14:00:00,HM-SU-01,81.0
2020-03-18 14:00:00,HM-TI-01,450.0
2020-03-18 14:00:00,HM-TG-03,5.4
2020-03-18 14:00:00,HM-ST-01,160.0
2020-03-18 14:00:00,HM-GH-01,390.0
2020-03-18 14:00:00,HM-JA-01,280.0
2020-03-18 14:00:00,HM-HW-01,110.0
2020-03-18 14:00:00,HM-JW-01,450.0
2020-03-18 14:00:00,HM-RW-01,249.0
2020-03-18 14:00:00,HM-SC-01,110.0
2020-03-18 14:00:00,HM-CU-01,177.0
2020-03-18 14:30:00,HM-CU-01,174.0
2020-03-18 14:30:00,HM-JA-01,190.0
2020-03-18 14:30:00,HM-JW-01,330.0
2020-03-18 14:30:00,HM-ST-01,140.0
2020-03-18 14:30:00,HM-TG-01,310.0
2020-03-18 14:30:00,HM-TG-02,10.0
2020-03-18 14:30:00,HM-RW-01,260.0
2020-03-18 14:30:00,HM-HD-01,39.5
2020-03-18 14:30:00,HM-SU-01,54.0
2020-03-18 14:30:00,HM-RC-01,800.0
2020-03-18 14:30:00,HM-GH-01,340.0
2020-03-18 14:30:00,HM-HW-01,120.0
2020-03-18 14:30:00,HM-TI-01,540.0
2020-03-18 14:30:00,HM-SC-01,40.0
2020-03-18 14:30:00,HM-TG-03,6.0
2020-03-18 15:00:00,HM-TG-03,5.3
2020-03-18 15:00:00,HM-HW-01,90.0
2020-03-18 15:00:00,HM-JA-01,210.0
2020-03-18 15:00:00,HM-HD-01,77.7
2020-03-18 15:00:00,HM-RC-01,720.0
2020-03-18 15:00:00,HM-CU-01,194.0
2020-03-18 15:00:00,HM-GH-01,290.0
2020-03-18 15:00:00,HM-TG-02,9.7
2020-03-18 15:00:00,HM-SC-01,100.0
2020-03-18 15:00:00,HM-JW-01,370.0
2020-03-18 15:00:00,HM-TI-01,430.0
2020-03-18 15:00:00,HM-TG-01,300.0
2020-03-18 15:00:00,HM-RW-01,246.0
2020-03-18 15:00:00,HM-SU-01,82.0
2020-03-18 15:00:00,HM-ST-01,150.0
2020-03-18 15:30:00,HM-JW-01,350.0
2020-03-18 15:30:00,HM-TG-01,280.0
2020-03-18 15:30:00,HM-JA-01,210.0
2020-03-18 15:30:00,HM-ST-01,140.0
2020-03-18 15:30:00,HM-CU-01,158.0
2020-03-18 15:30:00,HM-HD-01,38.9
2020-03-18 15:30:00,HM-SU-01,79.0
2020-03-18 15:30:00,HM-RC-01,660.0
2020-03-18 15:30:00,HM-GH-01,360.0
2020-03-18 15:30:00,HM-TG-03,5.3
2020-03-18 15:30:00,HM-TI-01,400.0
2020-03-18 15:30:00,HM-RW-01,215.0
2020-03-18 15:30:00,HM-TG-02,9.3
2020-03-18 15:30:00,HM-HW-01,110.0
2020-03-18 15:30:00,HM-SC-01,70.0
2020-03-18 16:00:00,HM-RW-01,246.0
2020-03-18 16:00:00,HM-TG-01,300.0
2020-03-18 16:00:00,HM-HD-01,39.7
2020-03-18 16:00:00,HM-TG-02,9.5
2020-03-18 16:00:00,HM-SC-01,90.0
2020-03-18 16:00:00,HM-TG-03,5.3
2020-03-18 16:00:00,HM-HW-01,130.0
2020-03-18 16:00:00,HM-ST-01,150.0
2020-03-18 16:00:00,HM-TI-01,510.0
2020-03-18 16:00:00,HM-CU-01,200.0
2020-03-18 16:00:00,HM-GH-01,330.0
2020-03-18 16:00:00,HM-RC-01,690.0
2020-03-18 16:00:00,HM-JW-01,420.0
2020-03-18 16:00:00,HM-SU-01,77.0
2020-03-18 16:00:00,HM-JA-01,240.0
2020-03-18 16:30:00,HM-JA-01,180.0
2020-03-18 16:30:00,HM-TG-03,5.2
2020-03-18 16:30:00,HM-JW-01,340.0
2020-03-18 16:30:00,HM-HW-01,100.0
2020-03-18 16:30:00,HM-RC-01,730.0
2020-03-18 16:30:00,HM-HD-01,37.3
2020-03-18 16:30:00,HM-TG-01,310.0
2020-03-18 16:30:00,HM-GH-01,360.0
2020-03-18 16:30:00,HM-CU-01,175.0
2020-03-18 16:30:00,HM-SC-01,80.0
2020-03-18 16:30:00,HM-ST-01,140.0
2020-03-18 16:30:00,HM-SU-01,78.0
2020-03-18 16:30:00,HM-RW-01,239.0
2020-03-18 16:30:00,HM-TI-01,420.0
2020-03-18 16:30:00,HM-TG-02,9.6
2020-03-18 17:00:00,HM-HD-01,38.5
2020-03-18 17:00:00,HM-RC-01,700.0
2020-03-18 17:00:00,HM-TG-02,10.5
2020-03-18 17:00:00,HM-SU-01,54.0
2020-03-18 17:00:00,HM-GH-01,330.0
2020-03-18 17:00:00,HM-TG-01,280.0
2020-03-18 17:00:00,HM-ST-01,150.0
2020-03-18 17:00:00,HM-JW-01,330.0
2020-03-18 17:00:00,HM-RW-01,206.0
2020-03-18 17:00:00,HM-JA-01,180.0
2020-03-18 17:00:00,HM-HW-01,100.0
2020-03-18 17:00:00,HM-CU-01,171.0
2020-03-18 17:00:00,HM-TG-03,6.2
2020-03-18 17:00:00,HM-SC-01,40.0
2020-03-18 17:00:00,HM-TI-01,430.0
2020-03-18 17:30:00,HM-TG-02,9.9
2020-03-18 17:30:00,HM-JW-01,370.0
2020-03-18 17:30:00,HM-CU-01,155.0
2020-03-18 17:30:00,HM-GH-01,360.0
2020-03-18 17:30:00,HM-JA-01,220.0
2020-03-18 17:30:00,HM-TG-03,5.8
2020-03-18 17:30:00,HM-RC-01,700.0
2020-03-18 17:30:00,HM-TI-01,470.0
2020-03-18 17:30:00,HM-SU-01,0.0
2020-03-18 17:30:00,HM-RW-01,244.0
2020-03-18 17:30:00,HM-HD-01,76.3
2020-03-18 17:30:00,HM-TG-01,310.0
2020-03-18 17:30:00,HM-HW-01,100.0
2020-03-18 17:30:00,HM-SC-01,90.0
2020-03-18 17:30:00,HM-ST-01,140.0
2020-03-18 18:00:00,HM-RW-01,222.0
2020-03-18 18:00:00,HM-TG-03,5.3
2020-03-18 18:00:00,HM-HW-01,90.0
2020-03-18 18:00:00,HM-JW-01,230.0
2020-03-18 18:00:00,HM-SU-01,0.0
2020-03-18 18:00:00,HM-TG-02,9.5
2020-03-18 18:00:00,HM-TI-01,420.0
2020-03-18 18:00:00,HM-CU-01,173.0
2020-03-18 18:00:00,HM-ST-01,140.0
2020-03-18 18:00:00,HM-SC-01,70.0
2020-03-18 18:00:00,HM-GH-01,340.0
2020-03-18 18:00:00,HM-HD-01,39.2
2020-03-18 18:00:00,HM-JA-01,200.0
2020-03-18 18:00:00,HM-TG-01,280.0
2020-03-18 18:00:00,HM-RC-01,680.0
2020-03-18 18:30:00,HM-TG-03,5.9
2020-03-18 18:30:00,HM-JA-01,200.0
2020-03-18 18:30:00,HM-SC-01,90.0
2020-03-18 18:30:00,HM-TI-01,400.0
2020-03-18 18:30:00,HM-HW-01,130.0
2020-03-18 18:30:00,HM-ST-01,130.0
2020-03-18 18:30:00,HM-JW-01,120.0
2020-03-18 18:30:00,HM-TG-01,250.0
2020-03-18 18:30:00,HM-GH-01,320.0
2020-03-18 18:30:00,HM-SU-01,0.0
2020-03-18 18:30:00,HM-RW-01,235.0
2020-03-18 18:30:00,HM-CU-01,170.0
2020-03-18 18:30:00,HM-TG-02,10.2
2020-03-18 18:30:00,HM-RC-01,620.0
2020-03-18 18:30:00,HM-HD-01,39.0
2020-03-18 19:00:00,HM-GH-01,300.0
2020-03-18 19:00:00,HM-TG-02,9.6
2020-03-18 19:00:00,HM-HW-01,110.0
2020-03-18 19:00:00,HM-JA-01,140.0
2020-03-18 19:00:00,HM-TG-03,5.9
2020-03-18 19:00:00,HM-RC-01,560.0
2020-03-18 19:00:00,HM-RW-01,215.0
2020-03-18 19:00:00,HM-TG-01,220.0
2020-03-18 19:00:00,HM-JW-01,130.0
2020-03-18 19:00:00,HM-CU-01,170.0
2020-03-18 19:00:00,HM-SU-01,0.0
2020-03-18 19:00:00,HM-HD-01,38.5
2020-03-18 19:00:00,HM-SC-01,80.0
2020-03-18 19:00:00,HM-ST-01,190.0
2020-03-18 19:00:00,HM-TI-01,350.0
2020-03-18 19:30:00,HM-TI-01,360.0
2020-03-18 19:30:00,HM-RW-01,214.0
2020-03-18 19:30:00,HM-RC-01,570.0
2020-03-18 19:30:00,HM-CU-01,176.0
2020-03-18 19:30:00,HM-JW-01,120.0
2020-03-18 19:30:00,HM-TG-03,5.4
2020-03-18 19:30:00,HM-JA-01,120.0
2020-03-18 19:30:00,HM-TG-02,9.7
2020-03-18 19:30:00,HM-ST-01,380.0
2020-03-18 19:30:00,HM-HD-01,35.9
2020-03-18 19:30:00,HM-HW-01,90.0
2020-03-18 19:30:00,HM-SC-01,70.0
2020-03-18 19:30:00,HM-SU-01,0.0
2020-03-18 19:30:00,HM-GH-01,290.0
2020-03-18 19:30:00,HM-TG-01,210.0
2020-03-18 20:00:00,HM-TG-01,230.0
2020-03-18 20:00:00,HM-HD-01,74.6
2020-03-18 20:00:00,HM-SU-01,0.0
2020-03-18 20:00:00,HM-JW-01,130.0
2020-03-18 20:00:00,HM-RW-01,217.0
2020-03-18 20:00:00,HM-ST-01,280.0
2020-03-18 20:00:00,HM-RC-01,600.0
2020-03-18 20:00:00,HM-SC-01,110.0
2020-03-18 20:00:00,HM-TI-01,380.0
2020-03-18 20:00:00,HM-TG-03,6.6
2020-03-18 20:00:00,HM-HW-01,130.0
2020-03-18 20:00:00,HM-JA-01,160.0
2020-03-18 20:00:00,HM-GH-01,280.0
2020-03-18 20:00:00,HM-TG-02,10.3
2020-03-18 20:00:00,HM-CU-01,152.0
2020-03-18 20:30:00,HM-RC-01,510.0
2020-03-18 20:30:00,HM-HD-01,35.7
2020-03-18 20:30:00,HM-TG-01,190.0
2020-03-18 20:30:00,HM-CU-01,169.0
2020-03-18 20:30:00,HM-HW-01,130.0
2020-03-18 20:30:00,HM-JA-01,190.0
2020-03-18 20:30:00,HM-SU-01,0.0
2020-03-18 20:30:00,HM-TG-03,5.5
2020-03-18 20:30:00,HM-JW-01,130.0
2020-03-18 20:30:00,HM-GH-01,260.0
2020-03-18 20:30:00,HM-RW-01,210.0
2020-03-18 20:30:00,HM-SC-01,50.0
2020-03-18 20:30:00,HM-TG-02,9.5
2020-03-18 20:30:00,HM-ST-01,260.0
2020-03-18 20:30:00,HM-TI-01,330.0
2020-03-18 21:00:00,HM-RC-01,530.0
2020-03-18 21:00:00,HM-TG-02,10.1
2020-03-18 21:00:00,HM-SC-01,80.0
2020-03-18 21:00:00,HM-GH-01,210.0
2020-03-18 21:00:00,HM-ST-01,220.0
2020-03-18 21:00:00,HM-RW-01,210.0
2020-03-18 21:00:00,HM-CU-01,173.0
2020-03-18 21:00:00,HM-HD-01,0.0
2020-03-18 21:00:00,HM-TI-01,370.0
2020-03-18 21:00:00,HM-JW-01,120.0
2020-03-18 21:00:00,HM-HW-01,110.0
2020-03-18 21:00:00,HM-TG-01,210.0
2020-03-18 21:00:00,HM-JA-01,100.0
2020-03-18 21:00:00,HM-SU-01,0.0
2020-03-18 21:00:00,HM-TG-03,5.8
2020-03-18 21:30:00,HM-TG-03,6.4
2020-03-18 21:30:00,HM-GH-01,0.0
2020-03-18 21:30:00,HM-RC-01,450.0
2020-03-18 21:30:00,HM-TG-01,190.0
2020-03-18 21:30:00,HM-HD-01,0.0
2020-03-18 21:30:00,HM-ST-01,0.0
2020-03-18 21:30:00,HM-JA-01,170.0
2020-03-18 21:30:00,HM-TI-01,330.0
2020-03-18 21:30:00,HM-SU-01,0.0
2020-03-18 21:30:00,HM-TG-02,9.7
2020-03-18 21:30:00,HM-JW-01,100.0
2020-03-18 21:30:00,HM-RW-01,226.0
2020-03-18 21:30:00,HM-HW-01,120.0
2020-03-18 21:30:00,HM-CU-01,171.0
2020-03-18 21:30:00,HM-SC-01,80.0
2020-03-18 22:00:00,HM-TG-02,10.5
2020-03-18 22:00:00,HM-HW-01,120.0
2020-03-18 22:00:00,HM-HD-01,0.0
2020-03-18 22:00:00,HM-GH-01,0.0
2020-03-18 22:00:00,HM-SU-01,0.0
2020-03-18 22:00:00,HM-RC-01,410.0
2020-03-18 22:00:00,HM-ST-01,0.0
2020-03-18 22:00:00,HM-TI-01,380.0
2020-03-18 22:00:00,HM-TG-03,5.5
2020-03-18 22:00:00,HM-JW-01,100.0
2020-03-18 22:00:00,HM-RW-01,204.0
2020-03-18 22:00:00,HM-SC-01,80.0
2020-03-18 22:00:00,HM-CU-01,156.0
2020-03-18 22:00:00,HM-TG-01,240.0
2020-03-18 22:00:00,HM-JA-01,150.0
2020-03-18 22:30:00,HM-SC-01,80.0
2020-03-18 22:30:00,HM-ST-01,0.0
2020-03-18 22:30:00,HM-RC-01,300.0
2020-03-18 22:30:00,HM-GH-01,0.0
2020-03-18 22:30:00,HM-TG-01,220.0
2020-03-18 22:30:00,HM-JA-01,160.0
2020-03-18 22:30:00,HM-HD-01,0.0
2020-03-18 22:30:00,HM-TG-02,10.1
2020-03-18 22:30:00,HM-SU-01,0.0
2020-03-18 22:30:00,HM-TG-03,5.9
2020-03-18 22:30:00,HM-CU-01,171.0
2020-03-18 22:30:00,HM-HW-01,130.0
2020-03-18 22:30:00,HM-TI-01,360.0
2020-03-18 22:30:00,HM-JW-01,110.0
2020-03-18 22:30:00,HM-RW-01,199.0
2020-03-18 23:00:00,HM-CU-01,173.0
2020-03-18 23:00:00,HM-GH-01,0.0
2020-03-18 23:00:00,HM-ST-01,0.0
2020-03-18 23:00:00,HM-TI-01,320.0
2020-03-18 23:00:00,HM-RC-01,280.0
2020-03-18 23:00:00,HM-TG-02,9.7
2020-03-18 23:00:00,HM-JA-01,110.0
2020-03-18 23:00:00,HM-HD-01,0.0
2020-03-18 23:00:00,HM-TG-03,5.5
2020-03-18 23:00:00,HM-SU-01,0.0
2020-03-18 23:00:00,HM-HW-01,130.0
2020-03-18 23:00:00,HM-RW-01,199.0
2020-03-18 23:00:00,HM-JW-01,140.0
2020-03-18 23:00:00,HM-SC-01,80.0
2020-03-18 23:00:00,HM-TG-01,180.0
2020-03-18 23:30:00,HM-TG-03,5.5
2020-03-18 23:30:00,HM-RW-01,225.0
2020-03-18 23:30:00,HM-GH-01,0.0
2020-03-18 23:30:00,HM-ST-01,0.0
2020-03-18 23:30:00,HM-TI-01,340.0
2020-03-18 23:30:00,HM-RC-01,280.0
2020-03-18 23:30:00,HM-CU-01,169.0
2020-03-18 23:30:00,HM-JA-01,110.0
2020-03-18 23:30:00,HM-HD-01,0.0
2020-03-18 23:30:00,HM-SU-01,0.0
2020-03-18 23:30:00,HM-HW-01,110.0
2020-03-18 23:30:00,HM-JW-01,120.0
2020-03-18 23:30:00,HM-TG-02,9.7
2020-03-18 23:30:00,HM-TG-01,220.0
2020-03-18 23:30:00,HM-SC-01,40.0
2020-03-19 00:00:00,HM-SC-01,70.0
2020-03-19 00:00:00,HM-ST-01,0.0
2020-03-19 00:00:00,HM-SU-01,0.0
2020-03-19 00:00:00,HM-TG-03,6.4
2020-03-19 00:00:00,HM-HD-01,0.0
2020-03-19 00:00:00,HM-JA-01,160.0
2020-03-19 00:00:00,HM-GH-01,0.0
2020-03-19 00:00:00,HM-RW-01,229.0
2020-03-19 00:00:00,HM-JW-01,150.0
2020-03-19 00:00:00,HM-RC-01,300.0
2020-03-19 00:00:00,HM-TG-01,230.0
2020-03-19 00:00:00,HM-TI-01,340.0
2020-03-19 00:00:00,HM-CU-01,193.0
2020-03-19 00:00:00,HM-TG-02,10.7
2020-03-19 00:00:00,HM-HW-01,150.0
2020-03-19 00:30:00,HM-HW-01,130.0
2020-03-19 00:30:00,HM-TG-01,210.0
2020-03-19 00:30:00,HM-RC-01,280.0
2020-03-19 00:30:00,HM-ST-01,0.0
2020-03-19 00:30:00,HM-GH-01,0.0
2020-03-19 00:30:00,HM-TG-03,5.8
2020-03-19 00:30:00,HM-HD-01,0.0
2020-03-19 00:30:00,HM-JA-01,80.0
2020-03-19 00:30:00,HM-RW-01,200.0
2020-03-19 00:30:00,HM-TG-02,9.8
2020-03-19 00:30:00,HM-TI-01,360.0
2020-03-19 00:30:00,HM-CU-01,149.0
2020-03-19 00:30:00,HM-SC-01,70.0
